Trace

0x00000000  brai    80
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x00001858  lw      r15, r0, r1
0x0000185c  addk    r1, r19, r0
0x00001860  lwi     r19, r1, 100
0x00001864  addik   r1, r1, 104
0x00001868  rtsd    r15, 8
0x0000186c  or      r0, r0, r0
0x00000c3c  addik   r5, r0, 6520
0x00000c40  lwi     r6, r19, 216
0x00000c44  brlid   r15, 2172
0x00000c48  or      r0, r0, r0
0x000014c0  swi     r5, r1, 4
0x000014c4  swi     r6, r1, 8
0x000014c8  swi     r7, r1, 12
0x000014cc  swi     r8, r1, 16
0x000014d0  swi     r9, r1, 20
0x000014d4  swi     r10, r1, 24
0x000014d8  addik   r1, r1, -104
0x000014dc  sw      r15, r0, r1
0x000014e0  swi     r19, r1, 100
0x000014e4  addk    r19, r1, r0
0x000014e8  swi     r5, r19, 108
0x000014ec  lwi     r3, r19, 108
0x000014f0  swi     r3, r19, 68
0x000014f4  addik   r3, r19, 112
0x000014f8  swi     r3, r19, 64
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
0x00001010  sw      r15, r0, r1
0x00001014  swi     r19, r1, 12
0x00001018  addk    r19, r1, r0
0x0000101c  addk    r3, r5, r0
0x00001020  sbi     r3, r19, 20
0x00001024  imm     -32768
0x00001028  lwi     r3, r0, 16648
0x0000102c  bsrli   r3, r3, 3
0x00001030  andi    r3, r3, 1
0x00001034  beqi    r3, 8
0x0000103c  lbui    r3, r19, 20
0x00001040  imm     -32768
0x00001044  swi     r3, r0, 16644
0x00001048  lw      r15, r0, r1
0x0000104c  addk    r1, r19, r0
0x00001050  lwi     r19, r1, 12
0x00001054  addik   r1, r1, 16
0x00001058  rtsd    r15, 8
0x0000105c  or      r0, r0, r0
0x00001088  lw      r15, r0, r1
0x0000108c  addk    r1, r19, r0
0x00001090  lwi     r19, r1, 44
0x00001094  addik   r1, r1, 48
0x00001098  rtsd    r15, 8
0x0000109c  or      r0, r0, r0
0x00001538  bri     784
0x00001848  lwi     r3, r19, 68
0x0000184c  addik   r3, r3, 1
0x00001850  swi     r3, r19, 68
0x00001854  bri     -856
0x000014fc  lwi     r3, r19, 68
0x00001500  lbu     r3, r0, r3
0x00001504  sext8   r3, r3
0x00001508  beqi    r3, 848
0x0000150c  lwi     r3, r19, 68
0x00001510  lbu     r3, r0, r3
0x00001514  sext8   r3, r3
0x00001518  xori    r18, r3, 37
0x0000151c  beqi    r18, 32
0x00001520  lwi     r3, r19, 68
0x00001524  lbu     r3, r0, r3
0x00001528  sext8   r3, r3
0x0000152c  addk    r5, r3, r0
0x00001530  brlid   r15, -1232
0x00001534  or      r0, r0, r0
0x00001060  addik   r1, r1, -48
0x00001064  sw      r15, r0, r1
0x00001068  swi     r19, r1, 44
0x0000106c  addk    r19, r1, r0
0x00001070  addk    r3, r5, r0
0x00001074  sbi     r3, r19, 52
0x00001078  lbui    r3, r19, 52
0x0000107c  addk    r5, r3, r0
0x00001080  brlid   r15, -116
0x00001084  or      r0, r0, r0
0x0000100c  addik   r1, r1, -16
